query,category
How can I prove I am me?,account_verification
I need to verify my identity. How do I do that?,account_verification
How do I verify my identity?,account_verification
How do I verify my identity online,account_verification
I'm not sure how to complete the identity checks process.,account_verification
why must I prove ID,account_verification
What am I going to need in order to verify my identity?,account_verification
How do I prove I am who I am?,account_verification
How and where can I find the identity checks?,account_verification
What are the requirements to verify my identity?,account_verification
What do I need to do to perform identity checks?,account_verification
Show me how to verify my identity?,account_verification
How recent do my documents need to be for verification?,account_verification
Can you tell me what I need to do for the identity check process?,account_verification
What documents are required for proof of identity?,account_verification
What documents do I need to validate my identity?,account_verification
Hi! What documents can I use to verify my identity?,account_verification
what steps do you take to check identity,account_verification
What will I need to verify my identity,account_verification
How can I verify my identity?,account_verification
What proof of identification is needed?,account_verification
How do I perform identity checks?,account_verification
What do I need for the identity verification?,account_verification
Can you tell me what I need for identity validation?,account_verification
What do you need for the identity verification,account_verification
What documents do I need to get together to verify my identity?,account_verification
How do I go through the identity checks?,account_verification
What steps do I need to take for the identity checking process?,account_verification
What are the steps to verify identity?,account_verification
What is the identity verification process?,account_verification
What are all of the different steps for identity checks?,account_verification
Where do I go to fill out the identity form?,account_verification
Please tell me how I verify my identity.,account_verification
How can I prove who I am?,account_verification
What works for identity verification?,account_verification
What do I need in regards to identification?,account_verification
Please tell me the steps to verify my identity.,account_verification
What forms of ID do you need for identity verification?,account_verification
Where can I verify my identity?,account_verification
I'm not sure what I need to verify my identity.,account_verification
Can you tell me what i need for the identity check?,account_verification
What do you require to verify someone's identity?,account_verification
What are the steps for identity checks?,account_verification
How do I verify my ID?,account_verification
If I don't have all my documents can they still verify my identity?,account_verification
why do I have to show my ID,account_verification
I don't know how to verify my identity.,account_verification
Do I need any kind of proof for the identity check?,account_verification
Can I get a full list of instructions for identity checks?,account_verification
Let me know what the steps for the identity checks are,account_verification
What do I need for the verification check?,account_verification
Where do I go to verify my identity?,account_verification
What needs to be provided for identity verification?,account_verification
"I was told to verify my identity, how do I do that?",account_verification
Can I use my social security card as a form of identity?,account_verification
with what can I verify my identity?,account_verification
what documentation do I need for the identity check?,account_verification
How do I fill out the identity check?,account_verification
What documentation do you accept for the identity check?,account_verification
can i verify my identity i the app,account_verification
What has to be done to verify my identity?,account_verification
I have to verify my identity. What do I need to do?,account_verification
What type of ID do you accept?,account_verification
What do I need for the identity check?,account_verification
"If I'm getting my identity verified, what all do I need?",account_verification
Explain how to verify my identity?,account_verification
What forms of ID work for verification?,account_verification
What are the steps of verifying an identity?,account_verification
Can I verify my identity?,account_verification
Where can I go to find out how to verify my identity?,account_verification
How do I validate my identity.,account_verification
im worried about fraud how do you protect my account,account_verification
What do you demand for identity verification?,account_verification
"I'm trying to verify my identity but can't figure out how, what do I do?",account_verification
What documentation is needed for the identity check?,account_verification
Which documents do I need for this identity check?,account_verification
What can I use to verify my identity?,account_verification
What all is needed for the identity verification?,account_verification
"For the identity check, do I need any kind of documentation?",account_verification
What is needed for identity verification?,account_verification
Tell me what the steps for the identity checks are,account_verification
What are acceptable documents to prove my identity?,account_verification
"For the identity verification, what do you need?",account_verification
What documents do you need to verify my identity?,account_verification
How do i change my identity?,account_verification
Can I get information on the identity checks?,account_verification
Where in the app do I go to verify my identity?,account_verification
How can you assist on verifying my identity?,account_verification
How do I go about verifying my identity?,account_verification
why do I need to show ID,account_verification
What do you require for identification verification?,account_verification
What forms of ID should I use for verification?,account_verification
What are the steps for the identity checks?,account_verification
What ID do I need to verify my identity?,account_verification
How do I complete the ID check?,account_verification
How do you check my identity?,account_verification
What documents do I need for the identity check?,account_verification
What do I use to verify my identity?,account_verification
What is needed for the identity verification?,account_verification
"For the identity check, what kind of documents do I need to have?",account_verification
What form of identification is accepted?,account_verification
What is necessary for the identity verification?,account_verification
what documents do i need to verify who i am,account_verification
How do I locate my card?,delivery_tracking
"I still have not received my new card, I ordered over a week ago.",delivery_tracking
I ordered a card but it has not arrived. Help please!,delivery_tracking
Is there a way to know when my card will arrive?,delivery_tracking
My card has not arrived yet.,delivery_tracking
When will I get my card?,delivery_tracking
Do you know if there is a tracking number for the new card you sent me?,delivery_tracking
i have not received my card,delivery_tracking
still waiting on that card,delivery_tracking
Is it normal to have to wait over a week for my new card?,delivery_tracking
How do I track my card?,delivery_tracking
How long does a card delivery take?,delivery_tracking
I still don't have my card after 2 weeks.  What should I do?,delivery_tracking
still waiting on my new card,delivery_tracking
I am still waiting for my card after 1 week.  Is this ok?,delivery_tracking
"I have been waiting longer than expected for my bank card, could you provide information on when it will arrive?",delivery_tracking
I've been waiting longer than expected for my card.,delivery_tracking
Why hasn't my card been delivered?,delivery_tracking
Where is my new card? I have been waiting a week!,delivery_tracking
My card still hasn't arrived after 2 weeks. Is it lost?,delivery_tracking
"I did not get my card yet, is it lost?",delivery_tracking
Status of the card I ordered.,delivery_tracking
How long should my new card take to arrive?,delivery_tracking
I ordered my card 2 weeks ago and it still isn't here? What do I do?,delivery_tracking
"My card has not arrived yet, where is it?",delivery_tracking
What is the tracking number for my card that was mailed?,delivery_tracking
I think something went wrong with my card delivery as I haven't received it yet.,delivery_tracking
"I'm still waiting for delivery of my new card, why is it taking so long?",delivery_tracking
"I ordered a card a week ago, and it's still not here. What do I do?",delivery_tracking
i want to track the card you sent,delivery_tracking
My card hasn't arrived yet.,delivery_tracking
I was expecting my new card and am wondering why I haven't received it yet?,delivery_tracking
How do I know when my card will arrive?,delivery_tracking
I'm still waiting on my card to be delivered.,delivery_tracking
Does the card you sent have a way to track to it?,delivery_tracking
I ordered a card and I still haven't received it. It's been two weeks. What can I do?,delivery_tracking
"I'm starting to think my card is lost because it still hasn't arrived, can you help?",delivery_tracking
Is there tracking info available?,delivery_tracking
What is the tracking number for the card you sent?,delivery_tracking
Where is the tracking number for the card you sent me?,delivery_tracking
My statement has a dollar I have been charged showing up on it.,billing_charge_dispute
Why is there a fee for an extra pound in my statement?,billing_charge_dispute
I'm not okay with this fee on my statement.,billing_charge_dispute
Why is there an extra dollar charged to my account?,billing_charge_dispute
There is a fee I don't recognize on my statement.,billing_charge_dispute
I would like a refund on the extra pound I was charged.,billing_charge_dispute
Can you explain what this random $1 charge is?,billing_charge_dispute
What is this $1 charge on my statement?,billing_charge_dispute
Why does my statement have these extra charges?,billing_charge_dispute
"I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?",billing_charge_dispute
I can see an extra 1£ charge on my app. Why did you charge me extra?,billing_charge_dispute
Can you tell me why I noticed a $1 charge on my statement?,billing_charge_dispute
When will the $1 transaction be credited to me?,billing_charge_dispute
Where did this fee come from?,billing_charge_dispute
"I noticed an extra $1 charge on my statement, can you tell me why that is?",billing_charge_dispute
There is an extra $1 charge,billing_charge_dispute
I need information about an extra €1 fee in my statement.,billing_charge_dispute
Why is there an extra 1 pound charge on my card?,billing_charge_dispute
Why are there so many fees on my statement?,billing_charge_dispute
What would be the reason there's an extra fee on my statement?,billing_charge_dispute
Where did this 1 euro fee come from?,billing_charge_dispute
I got a extra €1 fee in my statement,billing_charge_dispute
I have a 1 euro fee on my statement.,billing_charge_dispute
Why was I overcharged a pound!?,billing_charge_dispute
"Something went wrong, I was charged an extra pound?",billing_charge_dispute
Where did the extra fee on my statement come from?,billing_charge_dispute
There is an extra charge on my app that I was not told about or I was aware of!,billing_charge_dispute
I am seeing an extra fee on my statement what is that for?,billing_charge_dispute
What is this €1 fee in my statement?,billing_charge_dispute
"I am a new customer, and I happened to look at my app and there is a charge I am not familiar with.  Could you tell me why the extra charge is there?",billing_charge_dispute
For some reason my account's been charged an extra dollar.,billing_charge_dispute
There is a transaction for $1 and I don't know why it was charged.,billing_charge_dispute
"Can you help me with a weird charge?  It's a pound charge that never goes away from the statement view on the app I'm using.  It's not described as anything but ""Pending"", and that status has never changed during the last two days.",billing_charge_dispute
What is the purpose of the extra fee that is showing up on my statement?,billing_charge_dispute
"$1 extra has been charged on my statement, why is that?",billing_charge_dispute
What is the extra  €1 fee in my statement,billing_charge_dispute
"It's been two weeks, why has the transaction for $1.00 not been reversed?",billing_charge_dispute
What is the €1 fee for?,billing_charge_dispute
I'm quite confused as to what is going on. There is some odd extra pound charge on my statement in the app that's just listed as pending and doesn't go away since a couple days.,billing_charge_dispute
Can you please check why I am having this extra fee on my statement.,billing_charge_dispute
I've tried my card a bunch of times and it never worked.,technical_issue
I can't get my card to work.,technical_issue
My card appears to be broken how can I fix it?,technical_issue
How do I know why my card isn't working?,technical_issue
My card broke.,technical_issue
My card won't work.,technical_issue
Why is my card not working?,technical_issue
Can you please identify the problem with my bank card?,technical_issue
How do I unblock my card using the app?,technical_issue
My card does not work,technical_issue
How can I get my physical card to work?,technical_issue
Can someone assist me by explaining why my card is not working?,technical_issue
Help me.  My card doesn't work.,technical_issue
Can a card stop working?,technical_issue
I think my card is broken,technical_issue
Why isn't my card working?,technical_issue
My card isn't working anymore.,technical_issue
My card was declined today when eating and I need to know what's wrong.,technical_issue
My card doesn't work.,technical_issue
How can I resolve a problem where my card won't go through at all?,technical_issue
My actual card isn't working.,technical_issue
Is my card broken?,technical_issue
I broke my card,technical_issue
My card stopped working,technical_issue
"My card is broke, what do I do?",technical_issue
"I tried using my card today and it's not working, can you help me?",technical_issue
My card stopped working when I use it,technical_issue
I can't use my card.,technical_issue
Need help with my card. It's not working.,technical_issue
I cannot use my card.,technical_issue
The card I've got seems to be broken.,technical_issue
My card isn't working,technical_issue
My card suddenly quit working.,technical_issue
I have tried to use my card several times and it does not work.,technical_issue
The card I have doesn't work.,technical_issue
My card doesn't accept any transaction at all. What's wrong??,technical_issue
How can i check if my card is working?,technical_issue
Nothing goes through on my card.,technical_issue
How do I find out why my card won't work?,technical_issue
"Could it be that I deactivated my card, its not working?",technical_issue
"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",account_security
I can't find my card and think it may have been stolen.,account_security
"Someone stole my card. I need to report it stolen. I made a police report already, but how do I report it with you?",account_security
"I cant find my card, it's gone.",account_security
My card is lost! What can I do?,account_security
I lost my card,account_security
Oh no!  I lost my card!  Help!,account_security
"I believe my card has been stolen, what can I do about this situation? It's urgent.",account_security
Help! Someone stole my card!,account_security
Help.  I have a stolen card!,account_security
"card is lost, please help",account_security
How do I report my card stolen?,account_security
My card is gone I think it was stolen,account_security
Is a copy of the police report necessary for completing the report process?,account_security
I lost my wallet today with all my credit cards. Will you please block the card and send a replacement?,account_security
How do I deal with a stolen card?,account_security
Can you freeze my card it was stolen,account_security
Help!  I can't find my card.,account_security
What should I do if I lost my card?,account_security
I need help with a lost card,account_security
I think my card was stolen.,account_security
"Someone stole my wallet earlier today, not sure exactly when, probably on Piccadilly circus. Can you check if there were any attempts to use the card and obviously block it?",account_security
I think I lost my card . I dont know how long it has been missing. Can you see if maybe someone else has been using it?,account_security
How can I freeze a stolen card?,account_security
What should I do if my card is missing?,account_security
My bags were stolen. I need a new card but need to cancel the stolen one.,account_security
Somehow I am missing my card.  What should I do?,account_security
My card was taken from me,account_security
My card got lost.,account_security
Some idiot stole my card.,account_security
How do I report my card lost or stolen?,account_security
My card is lost! What do I do now?,account_security
I'm in Spain and my stuff has been stolen. My card was with it and I need a new one shipped and the old one frozen.,account_security
I believe my credit card was stolen.,account_security
How do I report a stolen card?,account_security
"Somebody has stolen my card, I need help please.",account_security
I cannot find my credit card.,account_security
Are you able to locate my card?,account_security
My card got stolen!,account_security
Help me please!  My card was stolen!,account_security
Are contactless payments enabled on my new card?,technical_issue
My contanctless has stopped working,technical_issue
what is required documents for new card process ?,technical_issue
"I don't know what's wrong, my contactless stopped working. Tried it in a few different places today and it didn't work in any of them.",technical_issue
How do I get the contactless feature to work for my card?,technical_issue
I tried to pay contactless at the bus today and it didn't work. Any ideas why?,technical_issue
I've been unable to pay contactless with my card for over a week now. Is there a way to fix this issue?,technical_issue
Do you know why my contactless won't work?,technical_issue
My contactless payments have not been completed successfully.,technical_issue
Do I need to replace my card if it didn't work when I tried to pay contactless at the shop today?,technical_issue
For some reason my contactless has stopped working. I don't know what the problem is. What can I do?,technical_issue
"I couldn't use my contactless this morning, it wasn't accepted.",technical_issue
Contactless isn't working for me,technical_issue
Why wouldn't the contactless payment work when I tried to pay at the bus today?,technical_issue
How do I check my security settings to allow contactless pay?,technical_issue
What can I do if contactless doesn't work?,technical_issue
Fix my contactless,technical_issue
How can I make my contactless work for the metro?,technical_issue
My contactless is not working,technical_issue
Can you help my fix my contactless?,technical_issue
For some reason my contactless won't work for me.,technical_issue
I'm unable to use contactless payments for purchases.,technical_issue
"When I tried to pay for my bus ride, the contactless payment wouldn't work. How can I prevent this in the future?",technical_issue
The NFC payment wouldn't work on the bus today. Help?,technical_issue
"I wanted to use my card contactless but it doesn't seem to be working, what could be the problem?",technical_issue
How do I make contactless work,technical_issue
what is the charges for new card?,technical_issue
The contactless I have won't work.,technical_issue
Why isn't my contactless not working?,technical_issue
I wanted to use my contactless at the metro today but it didn't accept it!,technical_issue
It didnt work when I tried to pay contactless at the bus today. Why?,technical_issue
I am not able to do contactless.,technical_issue
How do I use contactless payments?,technical_issue
Help me with my contactless which isn't working.,technical_issue
How can I fix a problem where contactless isn't working?,technical_issue
How do I use contactless pay?,technical_issue
How do I enable contactless pay?,technical_issue
Do I need to make a regular payment before a contactless one?,technical_issue
How can I find out where my contactless works?,technical_issue
Should i reinstall the payment app?,technical_issue
I made a transaction this morning and would like to revert it.,order_cancellation
Can i cancel a charge?,order_cancellation
Can I cancel my transaction?,order_cancellation
I made a transaction but did it to the wrong account.,order_cancellation
Tell me how to cancel a transfer.,order_cancellation
I need you to cancel a transfer that I made.  It is the wrong account number and the app won't let me stop the transaction.  Please stop it!,order_cancellation
"I need to cancel my recent transfer immediately, I made a mistake there, please help quickly before it goes through",order_cancellation
I would like to revert a transaction I did this morning,order_cancellation
If I make a transaction can I cancel it?,order_cancellation
How can I cancel a transfer?,order_cancellation
Is there any way to cancel a transfer?,order_cancellation
I accidentally made a transaction to the wrong account.,order_cancellation
I want to cancel a transfer right away! Can you help?,order_cancellation
Help me cancel my transaction,order_cancellation
"This is URGENT, I typed the wrong payment information for a payment I needed to make and have clicked send, I need to reverse the transaction immediately.",order_cancellation
Can I cancel a transfer,order_cancellation
I want to reverse my transaction from earlier,order_cancellation
Is there a way to revert my transaction from this morning?,order_cancellation
I'd like to cancel a transfer,order_cancellation
Can I cancel a transfer if is already processed?,order_cancellation
I transferred the wrong amount and would like to cancel the transaction.,order_cancellation
I made a mistake when I did a transfer so now what can I do to fix that?,order_cancellation
I need to cancel an incorrect transaction.,order_cancellation
How do I cancel my transfer?,order_cancellation
I made a mistake with a transaction!,order_cancellation
I submitted a transaction to the incorrect account.,order_cancellation
The transfer I just made needs to be cancelled right now. It was my mistake. Please help me cancel it before it goes through!,order_cancellation
I want to go back on what I did this morning,order_cancellation
Can a transaction be cancelled?,order_cancellation
How do i cancel my transaction?,order_cancellation
My transaction needs to be canceled.,order_cancellation
I need to make an immediate cancellation related to a transfer. This was a mistake. Please assist quickly so this does not actually go through.,order_cancellation
I made a mistake and need to cancel a transaction,order_cancellation
I made an error in payment yesterday and I need it fixed asap because it's for my rent tomorrow.,order_cancellation
Cancel my last transfer,order_cancellation
"My recent transfer needs to be cancelled immediately; it was a mistake, please can you cancel it before it goes through?",order_cancellation
I need help cancelling a transaction.,order_cancellation
I don't want the transaction to go through now,order_cancellation
Can I change the amount I made on a payment that I made to the payment is correct.,order_cancellation
Please help me!  I need to cancel a transaction.,order_cancellation
"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?",billing_charge_dispute
I didn't get all the cash I requested for at the ATM,billing_charge_dispute
How come the ATM gave me less cash than what I asked for?,billing_charge_dispute
Why did I not get my cash back after I withdrew?,billing_charge_dispute
I got less cash than the one I specified in the ATM,billing_charge_dispute
The amount of cash I received was incorrect,billing_charge_dispute
I'm at an ATM and withdrew 30 pounds and was only given 10. What should I do?,billing_charge_dispute
The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.,billing_charge_dispute
The amount of cash I received was different than what I requested.,billing_charge_dispute
"Hi. I just withdrew cash from an ATM and received the wrong amount. However, my app shows the correct amount I withdrew. How do I get the rest of the cash?",billing_charge_dispute
"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more.",billing_charge_dispute
I did not get as much cash as I requested at the ATM.,billing_charge_dispute
"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though...",billing_charge_dispute
Where is the money I pushed it's on my mobile app as being withdrawn.,billing_charge_dispute
Why did I not get all the cash I asked for?,billing_charge_dispute
My cash withdrawal was partly declined,billing_charge_dispute
Why did I only get $20 when I tried to get $100,billing_charge_dispute
I have withdrawn cash from ATM but i received the wrong amount. I want cash back as in app its showing actual amount which i got. Please help me in this.,billing_charge_dispute
"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more",billing_charge_dispute
I tried to get $100 but I just got $20,billing_charge_dispute
I have not received the amount of cash i was supposed to.,billing_charge_dispute
I asked for $100 cash but only got $20?,billing_charge_dispute
Where is the money that I asked for? I asked for more than I got!,billing_charge_dispute
I withdrew money but the full amount wasn't dispensed.,billing_charge_dispute
Something went wrong with my withdrawal. The amount of money isn't right.,billing_charge_dispute
I have got out the wrong amount from an ATM. Please tell me the process to get the cash back as in app its showing the amount i have been actually received.,billing_charge_dispute
I asked for 100 but only got 20.,billing_charge_dispute
I didn't receive the right amount of cash back,billing_charge_dispute
The ATM gave me less cash than I requested,billing_charge_dispute
"I didn't get as much cash as I asked for from the ATM, why?",billing_charge_dispute
What do I do if the ATM didn't give me the correct amount I withdrew? I pulled out 30 pounds and the ATM gave me 10 pounds.,billing_charge_dispute
"I tried to take out cash but the amount isn't right, so what do I do?",billing_charge_dispute
I didn't receive all the cash I asked for,billing_charge_dispute
I just got $20 when I tried to get $100,billing_charge_dispute
The right amount of cash was not sent to me.,billing_charge_dispute
The ATM didn't give me the the withdraw amount requested.,billing_charge_dispute
Why did I get less money than I asked for?,billing_charge_dispute
I didn't get the right amount at the ATM.,billing_charge_dispute
did not receive correct cash upon withdrawal,billing_charge_dispute
Will declined funds I tried to withdraw be returned to me?,billing_charge_dispute
I payed with a card and was charged an extra fee,billing_charge_dispute
I was charged a fee after using my card and I shouldn't have been.,billing_charge_dispute
Is there a reason I was charged a fee for using my card as payment? I've never had an extra fee before.,billing_charge_dispute
"I show another charge on my card from when I used it, why?",billing_charge_dispute
"Why do I get charged additional fees on some payments, but not others?",billing_charge_dispute
I used my card for a purchase and was charged a fee,billing_charge_dispute
Why was I charged for card payment?,billing_charge_dispute
There is an unauthorized fee.,billing_charge_dispute
I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.,billing_charge_dispute
Why was I charged an extra fee when paying with my card?,billing_charge_dispute
Why did I have to pay extra because I paid with card?,billing_charge_dispute
Why are there fees for card usage?,billing_charge_dispute
im not sure what this charge is for,billing_charge_dispute
What is the fee charged with this card payment?,billing_charge_dispute
When would my card be charged an extra fee for a transaction?,billing_charge_dispute
Why did I have to pay more when I do it with my card?,billing_charge_dispute
I made a card payment and a fee is showing up?,billing_charge_dispute
I have been charged a fee for paying with card,billing_charge_dispute
What is the fee on my card payment?,billing_charge_dispute
Why would I be charged a fee for card payment?,billing_charge_dispute
Will I always be charged a fee for using my card?,billing_charge_dispute
"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?",billing_charge_dispute
Paying in card resulted in a fee,billing_charge_dispute
I paid with card and I think there was a fee applied.,billing_charge_dispute
So what items  actually come  with  extra  fees,billing_charge_dispute
How do I avoid getting charged a fee on my card?,billing_charge_dispute
Is there a fee when you pay with your card?,billing_charge_dispute
I have been charged with a fee for paying with my card.,billing_charge_dispute
For the first time I got a fee on my account. How do I know when you charge these fees?,billing_charge_dispute
Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.,billing_charge_dispute
Is using my card free?,billing_charge_dispute
Why was I charged an extra fee when using a card?,billing_charge_dispute
What fees apply when using a card?,billing_charge_dispute
Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?,billing_charge_dispute
Why was I charged a fee when I paid with card?,billing_charge_dispute
There is a fee on my account. Why?,billing_charge_dispute
Why do you charge fees on card payments?,billing_charge_dispute
I was charged a fee for a card payment. Why?,billing_charge_dispute
Why was a charged a fee for using the card?,billing_charge_dispute
They charged me for paying with my card.,billing_charge_dispute
I have a strange payment in my statement,payment_issue
There is a charge on my card that I did not make,payment_issue
I saw a payment i did not do,payment_issue
There is a payment that is not mine in the app.  Please advise/,payment_issue
An unauthorized payment is in my app,payment_issue
I did not make this card payment.,payment_issue
What should I do if I see a payment I didn't make?,payment_issue
I found an unauthorized card payment,payment_issue
there is a transaction on my account that i didnt make,payment_issue
I don't recall making that payment?,payment_issue
There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!,payment_issue
Has someone accessed my card there are payments I did not make that are showing up on the app.,payment_issue
There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,payment_issue
Why would there be a payment on my account I don't recognize?,payment_issue
I have a payment I didn't do,payment_issue
There is a payment that is not mine.,payment_issue
Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,payment_issue
There is a card payment I do not recognise.,payment_issue
I don't recognise a card payment,payment_issue
Payment i did not do,payment_issue
"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.",payment_issue
I think my statement has a fraudulent charge,payment_issue
"I'm concerned about a payment that has recently been made on my card.  I do not recognize the name that the transaction went to, can you help me?",payment_issue
What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,payment_issue
I have a payment listed in error.,payment_issue
What can I do about some payments on my card I didn't make.  Please put a freeze on my card till we can figure this out.,payment_issue
I'm not familiar with a card payment.,payment_issue
I have an unauthorized transaction on my statement,payment_issue
There is a payment in the App that is not mine.,payment_issue
I don't know where this transaction came from?,payment_issue
I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,payment_issue
"I know I didn't make this payment showing up on my card, I don't remember this person at all.",payment_issue
Somebody used my card to make a purchase,payment_issue
There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?,payment_issue
Some of my card payments look different than where I purchased products from. Why is that?,payment_issue
There is a strange payment on my statement. What should I do?,payment_issue
I think there has been a purchase made that wasn't by me.,payment_issue
There is a fraudulent charge on my statement.,payment_issue
What is the payment in my account that I did not do?,payment_issue
In my statement there is a payment that is I do not recognize,payment_issue
I cannot verify my identity,account_verification
I do not have what is required to prove my identity,account_verification
Why doesn't the app believe I am who I say I am?,account_verification
I am having trouble verifying my identity.,account_verification
what do i do if my verification failed,account_verification
It is impossible to verify my identity,account_verification
The app doesn't know it's me.,account_verification
I'm having trouble verifying my ID.,account_verification
app does not recognize me,account_verification
Help my verify my id.,account_verification
The app failed to verify my identity.,account_verification
I can't verify my ID.,account_verification
I can't prove my identity.,account_verification
I am not being recognized by the app.,account_verification
Why isn't my ID being verified?,account_verification
The app will not let me into my account.,account_verification
I am having trouble proving my identity.,account_verification
I cannot prove my own identity.,account_verification
My ID won't be verified!,account_verification
I can not get the app to know it is me.,account_verification
I can't verify my identity.,account_verification
The app doesn't recognize me.,account_verification
I am having difficulties to verify my identity.,account_verification
The app doesn't believe that I am me,account_verification
What's with not verifying my Id?,account_verification
What do i need to verify my id?,account_verification
"I tried verifying my ID, but it won't let me.",account_verification
How do I show this stupid system that this is really my identity?,account_verification
I am experiencing difficulty providing my identity.,account_verification
I a having trouble proving my identity,account_verification
How long will it take for my ID to verify?,account_verification
Why am I not able to verify my id?,account_verification
It doesn't let me verify my identity.,account_verification
app doesnt think its me,account_verification
Why am I having trouble verifying my id?,account_verification
I am having issues with identity verification,account_verification
The app won't let me log in as myself.,account_verification
Why can't I verify my identity?,account_verification
Why can't I verify my id?,account_verification
for some reason I am having a problem with verifying my identity.,account_verification
I think someone is using my card to make transactions I don't remember.,account_security
someone is using my account,account_security
Someone I don't know has used my card without permission.,account_security
My card was used without my permission.,account_security
Can I freeze my card right now?,account_security
Freeze my account it's been hacked.,account_security
"There are transactions I didn't make, someone else must have used my card.",account_security
Can you freeze my card because someone used it while I was out of town. I did not make these purchases.,account_security
Someone is using my account to do online shopping! Please freeze it asap,account_security
Someone else may be using my card.  There are transactions I don't recognize.,account_security
What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,account_security
What do I do if I think my card was improperly used?,account_security
How can I stop fraud on my account right now?,account_security
"I think my identity has been stolen, can you check on unauthorized charges?",account_security
I think someone else is using my card.  There are transactions I didn't make.,account_security
"I don't recognize some of the transactions on my card, I think someone must have gotten my card info and used it.",account_security
Can I use app to freeze account and dispute fraud?,account_security
My card is being used online to make a bunch of purchases! Someone else is using it fraudulently. Can you help me freeze it?,account_security
"Someone has my card number, freeze my account.",account_security
"I see random purchases to my account, was it hacked?",account_security
It seems someone used my card! There are a few transactions from a small town in the middle of nowhere that I definitely have not made! Please prevent them from using it immediately!,account_security
How do I freeze my card using the app?,account_security
My card has been compromised,account_security
What should I do if I think that someone else may be using my card.,account_security
"The transactions showing up are strange, I think my card was used without me knowing.",account_security
How do I freeze my account?,account_security
"I'm not certain, but someone may be using my card.",account_security
How do I freeze my card? I think someone is using it to make a bunch of online transactions.,account_security
I think someone got my card details and used it because there are transactions i don't recognize. What do I do now?,account_security
Someone else used my card!,account_security
I believe someone is using my card without my agreement!,account_security
"If I feel someone has my card information, can I get a new card?",account_security
I think someone has access to my card numbers that shouldn't.,account_security
I think my child used my card while I wasn't home.,account_security
What do I do if I think someone managed to get my card information?,account_security
I think someone copied the numbers on my card and is using them.,account_security
What should I do if I think someone is using my card.,account_security
Can I use app to freeze my card and dispute fraud?,account_security
"Someone else is using my card, freeze it.",account_security
"My card payment is still on hold, why is it so?",payment_issue
Why is my payment pending?,payment_issue
My card payment is still pending.,payment_issue
How do i finalize a card payment,payment_issue
Why is my card payment showing as pending?,payment_issue
Why has my payment not gone through?,payment_issue
Please help me to know the status of my card payment as its pending since a while.,payment_issue
"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?",payment_issue
What does it mean by pending payment?,payment_issue
When will my card payment be done pending?,payment_issue
I made this payment days ago so why hasn't it gone through yet?,payment_issue
I am seeing pending from the card payment I made.,payment_issue
My card payment is showing pending.,payment_issue
I bought some stuff this morning but the payment shows as pending,payment_issue
I am waiting for a payment to go through.,payment_issue
How long does an item I bought show as pending?,payment_issue
What is a pending payment?,payment_issue
I would like to know why my purchases from this morning are still pending.,payment_issue
Why is there a pending transaction on my card?,payment_issue
My card payment is pending.,payment_issue
Why is a payment showing up on my card as pending?,payment_issue
I made a purchase and it says it's pending. What does that mean?,payment_issue
How long do card transactions take to clear?,payment_issue
what does pending mean?,payment_issue
How long will this card payment stay pending?,payment_issue
My payment still hasn't processed!,payment_issue
"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",payment_issue
"I have waited 15 days, but my payment still hasn't cleared.",payment_issue
Why would I have a pending payment?,payment_issue
Explain what the pending payment means?,payment_issue
Why are my payments showing pending?,payment_issue
"My card is still pending, I've been waiting a while.",payment_issue
How long does it take for a payment to go thru? I made one a few days ago and it has not been cleared yet.,payment_issue
I bought some things this morning but the payment shows that it is pending,payment_issue
How long does it take to authorise a payment?,payment_issue
